indiv_techin_ts_code,indiv_techin_trade_date,indiv_techin_close,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_adj_factor,indiv_techin_open_hfq,indiv_techin_open_qfq,indiv_techin_close_hfq,indiv_techin_close_qfq,indiv_techin_high_hfq,indiv_techin_high_qfq,indiv_techin_low_hfq,indiv_techin_low_qfq,indiv_techin_pre_close_hfq,indiv_techin_pre_close_qfq,indiv_techin_macd_dif,indiv_techin_macd_dea,indiv_techin_macd,indiv_techin_kdj_k,indiv_techin_kdj_d,indiv_techin_kdj_j,indiv_techin_rsi_6,indiv_techin_rsi_12,indiv_techin_rsi_24,indiv_techin_boll_upper,indiv_techin_boll_mid,indiv_techin_boll_lower,indiv_techin_cci
002594.SZ,20250218,356.22,351.4,363.48,348.84,348.5,7.72,2.2152,251797.38,8977762.53,1.0376,364.61264,115.75372,369.61387,117.34146,377.14685,119.73296,361.95638,114.91044,361.6036,114.79844,6.441,4.308,4.266,90.36,89.011,93.057,79.146,77.449,71.279,121.266,100.666,80.066,96.206
002594.SZ,20250217,348.5,356.05,358.8,344.5,356.05,-7.55,-2.1205,232015.09,8111345.84,1.0376,369.43748,117.28546,361.6036,114.79844,372.29088,118.19133,357.4532,113.48081,369.43748,117.28546,6.048,3.775,4.546,90.019,88.336,93.385,75.437,75.255,69.621,119.028,99.18,79.332,97.278
002594.SZ,20250214,356.05,341.52,359.6,341.52,341.3,14.75,4.3217,243644.61,8574633.63,1.0376,354.36115,112.49918,369.43748,117.28546,373.12096,118.45486,354.36115,112.49918,354.13288,112.42671,5.717,3.206,5.022,92.144,87.495,101.443,88.224,82.446,73.604,116.912,97.822,78.731,120.286
002594.SZ,20250213,341.3,341.2,346.35,339.5,345.05,-3.75,-1.0868,199839.85,6859997.62,1.0376,354.02912,112.39376,354.13288,112.42671,359.37276,114.09021,352.2652,111.83377,358.02388,113.66198,4.959,2.578,4.762,90.302,85.17,100.566,83.736,78.822,70.438,113.629,96.394,79.159,120.642
002594.SZ,20250212,345.05,327.5,346.94,322.65,329.9,15.15,4.5923,279357.22,9451048.63,1.0376,339.814,107.88089,358.02388,113.66198,359.98494,114.28456,334.78164,106.28326,342.30424,108.67146,4.414,1.983,4.862,89.346,82.604,102.831,91.092,82.806,72.558,111.079,95.206,79.334,137.299
002594.SZ,20250211,329.9,339.3,340.3,326.01,330.13,-0.23,-0.0697,280363.56,9315885.53,1.0376,352.05768,111.76789,342.30424,108.67146,353.09528,112.0973,338.26798,107.39007,342.54289,108.74723,3.529,1.376,4.306,85.324,79.233,97.506,87.351,78.847,68.937,107.572,94.037,80.501,158.827
002594.SZ,20250210,330.13,326.91,332.0,321.58,326.9,3.23,0.9881,272711.4,8908518.54,1.0376,339.20182,107.68653,342.54289,108.74723,344.4832,109.36322,333.67141,105.93079,339.19144,107.68324,2.855,0.837,4.035,85.889,76.188,105.291,87.817,79.1,69.07,104.946,93.071,81.196,207.716
002594.SZ,20250207,326.9,320.0,330.0,314.0,311.08,15.82,5.0855,487075.26,15691989.05,1.0376,332.032,105.41033,339.19144,107.68324,342.408,108.7044,325.8064,103.43389,322.77661,102.47202,1.946,0.333,3.226,80.459,71.337,98.703,87.005,78.198,68.248,101.636,92.093,82.55,298.752
002594.SZ,20250206,311.08,282.81,311.08,282.45,282.8,28.28,10.0,381458.68,11416508.78,1.0376,293.44366,93.15967,322.77661,102.47202,322.77661,102.47202,293.07012,93.04109,293.43328,93.15638,0.866,-0.07,1.872,73.482,66.776,86.893,82.147,72.955,63.723,97.548,91.174,84.799,241.076
002594.SZ,20250205,282.8,282.73,286.75,281.6,274.5,8.3,3.0237,145350.9,4128876.84,1.0376,293.36065,93.13332,293.43328,93.15638,297.5318,94.45754,292.18816,92.76109,284.8212,90.4223,0.005,-0.304,0.619,60.222,63.423,53.821,59.709,55.367,52.006,94.576,90.706,86.836,97.212
002594.SZ,20250127,274.5,279.09,280.12,274.5,279.08,-4.58,-1.6411,63407.68,1755529.34,1.0376,289.58378,91.93428,284.8212,90.4223,290.65251,92.27357,284.8212,90.4223,289.57341,91.93098,-0.145,-0.382,0.473,54.032,65.024,32.048,41.826,45.902,47.21,94.715,90.742,86.769,12.788
002594.SZ,20250124,279.08,276.51,280.5,276.0,277.11,1.97,0.7109,68143.67,1898979.25,1.0376,286.90678,91.08441,289.57341,91.93098,291.0468,92.39874,286.3776,90.91641,287.52934,91.28205,-0.056,-0.441,0.769,69.302,70.52,66.867,52.551,51.417,49.844,95.196,90.936,86.676,44.315
002594.SZ,20250123,277.11,284.98,285.0,277.0,282.5,-5.39,-1.908,96173.92,2690601.16,1.0376,295.69525,93.87449,287.52934,91.28205,295.716,93.88108,287.4152,91.24582,293.122,93.05756,-0.096,-0.537,0.882,73.444,71.128,78.076,47.748,49.001,48.664,95.458,91.031,86.604,67.278
002594.SZ,20250122,282.5,285.0,286.3,279.8,286.05,-3.55,-1.241,81056.89,2287303.62,1.0376,295.716,93.88108,293.122,93.05756,297.06488,94.30931,290.32048,92.16816,296.80548,94.22695,-0.079,-0.647,1.137,80.626,69.97,101.938,62.074,55.983,51.864,95.811,91.176,86.541,124.96
002594.SZ,20250121,286.05,285.0,287.43,283.0,284.43,1.62,0.5696,76441.44,2184132.8,1.0376,295.716,93.88108,296.80548,94.22695,298.23737,94.68154,293.6408,93.22226,295.12457,93.69331,-0.237,-0.79,1.106,80.714,64.643,112.856,74.311,61.253,54.111,96.139,91.274,86.408,203.684
002594.SZ,20250120,284.43,279.0,286.43,278.92,276.6,7.83,2.8308,135797.09,3863727.46,1.0376,289.4904,91.90463,295.12457,93.69331,297.19977,94.35213,289.40739,91.87828,287.00016,91.11405,-0.554,-0.928,0.748,73.806,56.607,108.205,72.229,59.665,53.225,95.896,91.186,86.476,174.375
002594.SZ,20250117,276.6,273.52,279.2,272.48,272.76,3.84,1.4078,86141.53,2376770.8,1.0376,283.80435,90.09948,287.00016,91.11405,289.69792,91.97051,282.72525,89.7569,283.01578,89.84913,-0.896,-1.021,0.25,64.838,48.007,98.501,58.771,50.714,48.631,95.715,91.116,86.516,42.342
002594.SZ,20250116,272.76,274.7,277.33,270.53,274.69,-1.93,-0.7026,72571.75,1984685.72,1.0376,285.02872,90.48818,283.01578,89.84913,287.75761,91.35452,280.70193,89.11455,285.01834,90.48489,-1.057,-1.052,-0.01,54.909,39.592,85.544,48.589,45.253,46.145,96.03,91.261,86.491,-9.41
002594.SZ,20250115,274.69,276.2,277.31,274.5,276.3,-1.61,-0.5827,62335.83,1718769.12,1.0376,286.58512,90.98229,285.01834,90.48489,287.73686,91.34793,284.8212,90.4223,286.68888,91.01523,-1.119,-1.051,-0.135,48.375,31.933,81.261,54.195,47.687,47.246,96.299,91.457,86.614,5.013
002594.SZ,20250114,276.3,266.34,277.15,266.01,266.0,10.3,3.8722,125789.73,3438827.62,1.0376,276.35438,87.73434,286.68888,91.01523,287.57084,91.29523,276.01198,87.62563,276.0016,87.62234,-1.246,-1.034,-0.423,32.357,23.711,49.648,58.92,49.733,48.165,96.466,91.59,86.715,-26.738
002594.SZ,20250113,266.0,263.0,268.47,262.21,266.02,-0.02,-0.0075,67213.75,1787448.7,1.0376,272.8888,86.63412,276.0016,87.62234,278.56447,88.43597,272.0691,86.37388,276.02235,87.62893,-1.444,-0.981,-0.926,14.779,19.389,5.559,23.237,32.833,41.146,96.458,91.568,86.678,-99.588
002594.SZ,20250110,266.02,269.0,270.39,264.78,269.39,-3.37,-1.251,80548.21,2147363.1,1.0376,279.1144,88.61056,276.02235,87.62893,280.55666,89.06844,274.73573,87.22046,279.51906,88.73903,-1.331,-0.866,-0.93,14.367,21.694,-0.287,23.27,32.852,41.156,96.293,91.741,87.189,-102.939
002594.SZ,20250109,269.39,269.0,271.7,266.66,269.18,0.21,0.078,65612.88,1766873.66,1.0376,279.1144,88.61056,279.51906,88.73903,281.91592,89.49996,276.68642,87.83975,279.30117,88.66985,-1.167,-0.75,-0.835,19.042,25.357,6.412,29.002,36.201,42.903,96.225,92.032,87.839,-101.383
002594.SZ,20250108,269.18,272.99,273.99,265.81,274.03,-4.85,-1.7699,109082.47,2933447.14,1.0376,283.25442,89.92489,279.30117,88.66985,284.29202,90.2543,275.80446,87.55975,284.33353,90.26748,-1.054,-0.645,-0.818,21.007,28.515,5.991,28.082,35.827,42.758,96.133,92.219,88.306,-120.037
002594.SZ,20250107,274.03,271.28,277.73,267.5,271.28,2.75,1.0137,95722.18,2627167.27,1.0376,281.48013,89.36161,284.33353,90.26748,288.17265,91.48628,277.558,88.11645,281.48013,89.36161,-0.888,-0.543,-0.69,24.398,32.269,8.656,37.411,40.897,45.304,96.01,92.44,88.869,-108.831
002594.SZ,20250106,271.28,271.94,273.89,269.03,270.73,0.55,0.2032,82446.83,2236590.14,1.0376,282.16494,89.57902,281.48013,89.36161,284.18826,90.22136,279.14553,88.62044,280.90945,89.18043,-0.825,-0.457,-0.737,22.913,36.204,-3.67,25.757,36.205,43.475,95.975,92.546,89.117,-162.491
002594.SZ,20250103,270.73,271.5,274.59,268.24,271.1,-0.37,-0.1365,99364.76,2693072.23,1.0376,281.7084,89.43408,280.90945,89.18043,284.91458,90.45195,278.32582,88.36021,281.29336,89.30231,-0.641,-0.365,-0.553,27.794,42.85,-2.316,23.379,35.262,43.11,95.801,92.694,89.587,-187.588
002594.SZ,20250102,271.1,283.0,283.08,269.42,282.66,-11.56,-4.0897,168784.04,4624073.92,1.0376,293.6408,93.22226,281.29336,89.30231,293.72381,93.24861,279.55019,88.74891,293.28802,93.11026,-0.378,-0.295,-0.166,36.307,50.377,8.165,23.806,35.587,43.29,95.594,92.769,89.944,-165.166
002594.SZ,20241231,282.66,285.0,286.5,282.0,284.99,-2.33,-0.8176,77619.76,2201903.44,1.0376,295.716,93.88108,293.28802,93.11026,297.2724,94.37519,292.6032,92.89285,295.70562,93.87778,-0.05,-0.275,0.449,50.632,57.413,37.069,45.433,48.303,49.479,95.271,92.915,90.559,18.119
002594.SZ,20241230,284.99,287.2,289.5,283.33,286.28,-1.29,-0.4506,82946.81,2371257.35,1.0376,297.99872,94.60577,295.70562,93.87778,300.3852,95.36341,293.98321,93.33097,297.04413,94.30272,-0.018,-0.331,0.626,60.803,60.803,60.802,53.613,51.717,50.884,95.271,92.915,90.559,77.219
002594.SZ,20241227,286.28,286.8,287.55,283.0,284.86,1.42,0.4985,78683.19,2249658.03,1.0376,297.58368,94.47401,297.04413,94.30272,298.36188,94.72106,293.6408,93.22226,295.57074,93.83496,-0.054,-0.409,0.709,66.725,60.804,78.569,58.47,53.641,51.662,95.187,92.872,90.557,68.117
002594.SZ,20241226,284.86,285.92,286.8,284.0,285.92,-1.06,-0.3707,67604.55,1928774.41,1.0376,296.67059,94.18413,295.57074,93.83496,297.58368,94.47401,294.6784,93.55167,296.67059,94.18413,-0.144,-0.498,0.708,64.703,57.843,78.423,54.706,51.833,50.869,95.114,92.684,90.254,69.525
002594.SZ,20241225,285.92,288.73,291.36,285.7,288.42,-2.5,-0.8668,83391.03,2405517.15,1.0376,299.58625,95.10976,296.67059,94.18413,302.31514,95.97611,296.44232,94.11166,299.26459,95.00765,-0.208,-0.586,0.756,65.333,54.413,87.174,57.975,53.254,51.473,95.069,92.514,89.96,144.503
002594.SZ,20241224,288.42,279.89,288.51,279.13,280.7,7.72,2.7503,142287.38,4072070.49,1.0376,290.41386,92.1978,299.26459,95.00765,299.35798,95.0373,289.62529,91.94745,291.25432,92.46462,-0.323,-0.681,0.716,63.298,48.952,91.988,65.69,56.611,52.893,94.871,92.433,89.996,110.294
002594.SZ,20241223,280.7,280.5,283.29,278.88,280.2,0.5,0.1784,81515.96,2291275.85,1.0376,291.0468,92.39874,291.25432,92.46462,293.9417,93.31779,289.36589,91.8651,290.73552,92.29992,-0.548,-0.77,0.445,45.248,41.78,52.184,47.823,47.189,48.707,94.446,92.311,90.176,2.175
002594.SZ,20241220,280.2,285.01,286.75,280.2,285.4,-5.2,-1.822,96707.11,2730666.92,1.0376,295.72638,93.88437,290.73552,92.29992,297.5318,94.45754,290.73552,92.29992,296.13104,94.01284,-0.569,-0.826,0.514,41.225,40.046,43.583,46.314,46.499,48.422,94.52,92.349,90.178,38.251
002594.SZ,20241219,285.4,281.81,286.94,280.0,284.65,0.75,0.2635,86728.52,2465377.21,1.0376,292.40606,92.83027,296.13104,94.01284,297.72894,94.52013,290.528,92.23404,295.35284,93.76578,-0.57,-0.89,0.64,45.628,39.456,57.971,61.803,53.112,51.255,94.509,92.321,90.133,94.037
002594.SZ,20241218,284.65,283.25,286.88,282.63,282.8,1.85,0.6542,84106.38,2397657.88,1.0376,293.9002,93.30461,295.35284,93.76578,297.66669,94.50036,293.25689,93.10038,293.43328,93.15638,-0.738,-0.97,0.463,39.5,36.371,45.758,60.203,52.214,50.858,94.551,92.331,90.111,118.697
002594.SZ,20241217,282.8,274.92,285.66,273.98,274.95,7.85,2.8551,175682.07,4960329.89,1.0376,285.25699,90.56065,293.43328,93.15638,296.40082,94.09848,284.28165,90.25101,285.28812,90.57053,-0.917,-1.028,0.222,32.144,34.806,26.82,56.455,50.049,49.892,94.832,92.394,89.955,31.045
002594.SZ,20241216,274.95,276.52,278.18,273.58,276.51,-1.56,-0.5642,71490.26,1967314.54,1.0376,286.91715,91.0877,285.28812,90.57053,288.63957,91.63452,283.86661,90.11924,286.90678,91.08441,-1.07,-1.056,-0.028,25.64,36.137,4.647,34.705,39.366,45.541,95.129,92.479,89.829,-106.391
002594.SZ,20241213,276.51,281.33,281.62,276.42,283.68,-7.17,-2.5275,112358.63,3130392.7,1.0376,291.90801,92.67215,286.90678,91.08441,292.20891,92.76768,286.81339,91.05476,294.34637,93.44626,-0.986,-1.052,0.133,35.106,41.385,22.546,37.835,40.962,46.306,95.436,92.705,89.974,-52.479
002594.SZ,20241212,283.68,280.1,283.68,278.4,280.77,2.91,1.0364,100133.95,2816818.04,1.0376,290.63176,92.26698,294.34637,93.44626,294.34637,93.44626,288.86784,91.70699,291.32695,92.48768,-0.916,-1.069,0.305,46.405,44.525,50.165,57.796,49.399,50.011,95.813,92.927,90.042,42.19
002594.SZ,20241211,280.77,282.03,283.87,279.4,282.55,-1.78,-0.63,93359.88,2623997.23,1.0376,292.63433,92.90274,291.32695,92.48768,294.54351,93.50885,289.90544,92.03639,293.17388,93.07403,-1.055,-1.107,0.104,45.421,43.585,49.092,48.629,45.2,48.406,96.517,93.11,89.702,29.22
002594.SZ,20241210,282.55,293.0,294.0,282.0,280.49,2.06,0.7344,175929.15,5057037.51,1.0376,304.0168,96.51633,293.17388,93.07403,305.0544,96.84574,292.6032,92.89285,291.03642,92.39545,-1.119,-1.12,0.002,48.268,42.667,59.469,54.683,47.406,49.334,97.687,93.436,89.185,141.18
002594.SZ,20241209,280.49,279.23,283.99,277.68,280.28,0.21,0.0749,92152.68,2590143.54,1.0376,289.72905,91.9804,291.03642,92.39545,294.66802,93.54837,288.12077,91.46981,290.81853,92.32627,-1.244,-1.12,-0.248,48.484,39.867,65.717,48.5,44.534,48.233,98.643,93.737,88.83,-2.41
002594.SZ,20241206,280.28,275.67,281.98,274.01,275.26,5.02,1.8237,124698.4,3469413.04,1.0376,286.03519,90.80771,290.81853,92.32627,292.58245,92.88627,284.31278,90.26089,285.60978,90.67265,-1.317,-1.089,-0.455,42.212,35.558,55.519,47.896,44.25,48.123,99.341,94.046,88.751,-51.526
002594.SZ,20241205,275.26,277.19,278.48,274.31,279.98,-4.72,-1.6858,90267.71,2486214.94,1.0376,287.61234,91.3084,285.60978,90.67265,288.95085,91.73334,284.62406,90.35971,290.50725,92.22745,-1.383,-1.033,-0.702,33.82,32.232,36.996,32.014,37.192,45.463,99.854,94.336,88.819,-107.83
002594.SZ,20241204,279.98,281.34,283.33,278.8,282.65,-2.67,-0.9446,85012.86,2389151.94,1.0376,291.91838,92.67544,290.50725,92.22745,293.98321,93.33097,289.28288,91.83875,293.27764,93.10697,-1.28,-0.945,-0.67,41.458,31.438,61.498,42.059,41.747,47.665,100.443,94.773,89.104,-40.803
002594.SZ,20241203,282.65,284.8,285.88,280.58,282.4,0.25,0.0885,91449.71,2585320.05,1.0376,295.50848,93.81519,293.27764,93.10697,296.62909,94.17095,291.12981,92.4251,293.01824,93.02462,-1.287,-0.861,-0.852,39.281,26.427,64.987,49.36,44.578,48.95,100.929,95.109,89.289,-17.061
002594.SZ,20241202,282.4,276.61,284.0,274.08,274.83,7.57,2.7544,151357.21,4255616.77,1.0376,287.01054,91.11735,293.01824,93.02462,294.6784,93.55167,284.38541,90.28395,285.16361,90.531,-1.367,-0.755,-1.226,28.303,20.001,44.907,48.665,44.254,48.826,101.846,95.518,89.19,-61.368
002594.SZ,20241129,274.83,273.0,277.88,272.05,274.58,0.25,0.091,128004.6,3516186.18,1.0376,283.2648,89.92819,285.16361,90.531,288.32829,91.5357,282.27908,89.61525,284.90421,90.44865,-1.442,-0.601,-1.681,14.253,15.85,11.059,21.448,33.436,44.952,102.588,95.923,89.258,-124.69
002594.SZ,20241128,274.58,281.2,281.56,273.0,281.0,-6.42,-2.2847,158589.22,4365779.16,1.0376,291.77312,92.62933,284.90421,90.44865,292.14666,92.74791,283.2648,89.92819,291.5656,92.56345,-1.262,-0.391,-1.741,14.225,16.648,9.38,20.285,33.043,44.82,102.372,96.178,89.984,-127.741
002594.SZ,20241127,281.0,279.28,281.0,277.0,281.01,-0.01,-0.0036,110002.81,3068303.75,1.0376,289.78093,91.99687,291.5656,92.56345,291.5656,92.56345,287.4152,91.24582,291.57598,92.56674,-1.005,-0.174,-1.663,17.378,17.859,16.415,29.694,38.382,47.636,102.093,96.485,90.876,-109.454
002594.SZ,20241126,281.01,280.0,286.0,277.88,283.0,-1.99,-0.7032,95206.45,2686423.19,1.0376,290.528,92.23404,291.57598,92.56674,296.7536,94.21048,288.32829,91.5357,293.6408,93.22226,-0.878,0.034,-1.824,15.423,18.1,10.069,29.712,38.391,47.64,102.475,96.889,91.303,-104.651
002594.SZ,20241125,283.0,283.0,289.36,280.89,278.49,4.51,1.6194,174533.15,4981714.33,1.0376,293.6408,93.22226,293.6408,93.22226,300.23994,95.31729,291.45146,92.52721,288.96122,91.73663,-0.704,0.262,-1.932,16.154,19.439,9.586,33.01,40.078,48.508,102.729,97.291,91.852,-90.663
002594.SZ,20241122,278.49,285.5,285.86,278.0,286.0,-7.51,-2.6259,125141.78,3529973.03,1.0376,296.2348,94.04578,288.96122,91.73663,296.60834,94.16437,288.4528,91.57522,296.7536,94.21048,-0.538,0.504,-2.082,13.516,21.081,-1.615,15.242,34.057,46.387,102.927,97.655,92.382,-142.692
002594.SZ,20241121,286.0,288.47,288.49,284.0,288.46,-2.46,-0.8528,95532.94,2727230.0,1.0376,299.31647,95.02412,296.7536,94.21048,299.33722,95.03071,294.6784,93.55167,299.3061,95.02082,-0.166,0.764,-1.861,19.508,24.863,8.796,24.119,40.226,49.65,102.918,98.143,93.368,-119.492
002594.SZ,20241120,288.46,288.01,290.4,285.5,287.99,0.47,0.1632,106016.93,3049973.69,1.0376,298.83918,94.87259,299.3061,95.02082,301.31904,95.65987,296.2348,94.04578,298.81842,94.866,0.058,0.997,-1.878,22.149,27.541,11.366,28.679,42.54,50.771,102.916,98.434,93.952,-110.8
002594.SZ,20241119,287.99,288.68,291.48,282.02,288.68,-0.69,-0.239,131946.69,3785016.71,1.0376,299.53437,95.09329,298.81842,94.866,302.43965,96.01563,292.62395,92.89944,299.53437,95.09329,0.26,1.231,-1.942,21.716,30.237,4.674,26.466,41.955,50.567,103.186,98.77,94.355,-148.175
002594.SZ,20241118,288.68,290.01,292.95,286.66,290.0,-1.32,-0.4552,116205.95,3364288.89,1.0376,300.91438,95.53141,299.53437,95.09329,303.96492,96.49986,297.43842,94.42789,300.904,95.52811,0.531,1.474,-1.886,21.906,34.498,-3.279,27.51,42.538,50.864,103.129,99.047,94.964,-145.879
002594.SZ,20241115,290.0,294.79,295.79,288.02,294.75,-4.75,-1.6115,153235.94,4471450.17,1.0376,305.8741,97.10597,300.904,95.52811,306.9117,97.43538,298.84955,94.87589,305.8326,97.0928,0.846,1.71,-1.728,28.531,40.794,4.005,29.357,43.599,51.418,103.07,99.339,95.608,-143.957
002594.SZ,20241114,294.75,300.0,300.3,294.0,300.57,-5.82,-1.9363,124582.9,3690676.83,1.0376,311.28,98.82218,305.8326,97.0928,311.59128,98.92101,305.0544,96.84574,311.87143,99.00995,1.191,1.926,-1.47,38.293,46.925,21.027,36.756,47.51,53.424,102.816,99.509,96.202,-83.665
002594.SZ,20241113,300.57,298.0,301.33,295.3,300.81,-0.24,-0.0798,145115.79,4326957.54,1.0376,309.2048,98.16337,311.87143,99.00995,312.66001,99.2603,306.40328,97.27397,312.12046,99.089,1.455,2.11,-1.31,51.261,51.242,51.299,49.492,52.833,55.988,103.057,99.421,95.785,-48.422
002594.SZ,20241112,300.81,300.15,310.0,299.31,299.29,1.52,0.5079,246557.46,7520312.65,1.0376,311.43564,98.8716,312.12046,99.089,321.656,102.11626,310.56406,98.59489,310.5433,98.58831,1.575,2.273,-1.397,50.584,51.232,49.289,50.088,53.058,56.095,103.268,99.243,95.219,21.257
002594.SZ,20241111,299.29,295.0,299.47,292.6,297.9,1.39,0.4666,180859.3,5349190.92,1.0376,306.092,97.17515,310.5433,98.58831,310.73007,98.6476,303.60176,96.38457,309.10104,98.13043,1.698,2.448,-1.501,48.967,51.556,43.789,46.698,51.869,55.582,103.249,99.197,95.145,-93.138
002594.SZ,20241108,297.9,307.12,307.52,297.0,301.78,-3.88,-1.2857,166715.72,5022195.69,1.0376,318.66771,101.16756,309.10104,98.13043,319.08275,101.29933,308.1672,97.83396,313.12693,99.40853,1.881,2.636,-1.51,50.066,52.851,44.498,43.789,50.826,55.123,103.451,99.324,95.198,-44.487
002594.SZ,20241107,301.78,295.03,301.88,294.0,300.36,1.42,0.4728,150675.92,4484370.17,1.0376,306.12313,97.18503,313.12693,99.40853,313.23069,99.44147,305.0544,96.84574,311.65354,98.94077,2.133,2.824,-1.382,55.774,54.243,58.836,50.158,53.811,56.691,103.456,99.36,95.263,-84.236
002594.SZ,20241106,300.36,308.0,309.75,298.0,307.5,-7.14,-2.322,184861.2,5611830.83,1.0376,319.5808,101.45744,311.65354,98.94077,321.3966,102.03391,309.2048,98.16337,319.062,101.29274,2.294,2.997,-1.405,54.721,53.477,57.209,47.844,52.883,56.254,104.172,99.592,95.012,-13.485
002594.SZ,20241105,307.5,304.06,308.44,300.5,306.98,0.52,0.1694,167819.98,5124245.71,1.0376,315.49266,100.15958,319.062,101.29274,320.03734,101.60238,311.7988,98.98689,318.52245,101.12145,2.515,3.173,-1.316,58.441,52.855,69.612,59.397,58.283,59.124,104.274,99.68,95.086,41.403
002594.SZ,20241104,306.98,296.0,308.92,295.61,290.31,16.67,5.7421,217318.89,6600399.62,1.0376,307.1296,97.50456,318.52245,101.12145,320.53539,101.7605,306.72494,97.37609,301.22566,95.63023,2.52,3.337,-1.636,47.569,50.062,42.582,58.793,57.996,58.978,105.793,100.007,94.221,27.033
002594.SZ,20241101,290.31,293.2,295.6,290.1,293.19,-2.88,-0.9823,143040.86,4174457.4,1.0376,304.22432,96.58222,301.22566,95.63023,306.71456,97.37279,301.00776,95.56105,304.21394,96.57892,2.507,3.542,-2.07,32.46,51.309,-5.239,31.626,47.384,53.92,105.803,100.013,94.222,-117.252
002594.SZ,20241031,293.19,302.01,302.99,293.0,305.55,-12.36,-4.0452,240851.99,7127704.55,1.0376,313.36558,99.48429,304.21394,96.57892,314.38242,99.80711,304.0168,96.51633,317.03868,100.6504,3.013,3.801,-1.576,48.205,60.734,23.149,34.943,49.359,55.043,106.073,99.909,93.744,-85.228
002594.SZ,20241030,305.55,303.0,307.51,301.5,305.4,0.15,0.0491,108448.2,3301164.36,1.0376,314.3928,99.81041,317.03868,100.6504,319.07238,101.29603,312.8364,99.3163,316.88304,100.60098,3.518,3.998,-0.958,71.803,66.998,81.413,55.913,59.04,60.204,107.254,99.52,91.786,31.149
002594.SZ,20241029,305.4,309.0,310.28,303.8,305.1,0.3,0.0983,118545.61,3635542.2,1.0376,320.6184,101.78685,316.88304,100.60098,321.94653,102.20849,315.22288,100.07393,316.57176,100.50216,3.698,4.117,-0.839,70.879,64.596,83.446,55.644,58.95,60.16,108.362,98.816,89.27,39.933
002594.SZ,20241028,305.1,309.0,309.0,301.75,308.14,-3.04,-0.9866,109324.39,3323177.98,1.0376,320.6184,101.78685,316.57176,100.50216,320.6184,101.78685,313.0958,99.39865,319.72606,101.50356,3.879,4.222,-0.688,69.809,61.454,86.519,55.188,58.785,60.077,109.505,97.974,86.443,19.49
002594.SZ,20241025,308.14,304.0,311.8,304.0,303.68,4.46,1.4687,139820.37,4306245.2,1.0376,315.4304,100.13981,319.72606,101.50356,323.52368,102.70919,315.4304,100.13981,315.09837,100.0344,4.063,4.308,-0.491,68.222,57.276,90.112,60.435,61.068,61.325,110.378,97.067,83.755,31.805
002594.SZ,20241024,303.68,308.88,309.97,302.58,308.88,-5.2,-1.6835,96885.14,2959755.26,1.0376,320.49389,101.74732,315.09837,100.0344,321.62487,102.10638,313.95701,99.67206,320.49389,101.74732,4.136,4.37,-0.467,59.711,51.804,75.527,55.231,58.922,60.161,110.444,96.21,81.976,6.93
002594.SZ,20241023,308.88,304.75,311.8,302.68,304.75,4.13,1.3552,126695.0,3911383.61,1.0376,316.2086,100.38687,320.49389,101.74732,323.52368,102.70919,314.06077,99.705,316.2086,100.38687,4.32,4.428,-0.216,55.938,47.85,72.115,63.323,62.61,62.255,110.46,95.414,80.367,41.482
002594.SZ,20241022,304.75,305.0,310.12,303.0,306.45,-1.7,-0.5547,103732.66,3174859.56,1.0376,316.468,100.46922,316.2086,100.38687,321.78051,102.15579,314.3928,99.81041,317.97252,100.94686,4.317,4.455,-0.275,43.419,43.805,42.645,59.385,60.825,61.228,109.97,94.583,79.196,37.736
002594.SZ,20241021,306.45,303.0,308.6,300.9,300.3,6.15,2.048,157816.02,4819617.23,1.0376,314.3928,99.81041,317.97252,100.94686,320.20336,101.65509,312.21384,99.11865,311.59128,98.92101,4.389,4.489,-0.2,39.771,43.999,31.315,61.656,61.941,61.892,109.567,93.763,77.959,41.964
002594.SZ,20241018,300.3,289.45,306.2,288.08,289.42,10.88,3.7592,191092.42,5674148.21,1.0376,300.33332,95.34694,311.59128,98.92101,317.71312,100.86451,298.91181,94.89565,300.30219,95.33706,4.361,4.514,-0.308,31.871,46.113,3.387,56.659,59.476,60.403,108.866,92.949,77.032,19.816
002594.SZ,20241017,289.42,292.51,297.85,289.12,289.79,-0.37,-0.1277,102456.54,3005198.74,1.0376,303.50838,96.35492,300.30219,95.33706,309.04916,98.11396,299.99091,95.23823,300.6861,95.45894,4.467,4.553,-0.172,34.777,53.234,-2.136,46.351,54.719,57.593,108.281,92.254,76.227,7.03
002594.SZ,20241016,289.79,293.0,295.98,287.0,298.0,-8.21,-2.755,150321.87,4362898.83,1.0376,304.0168,96.51633,300.6861,95.45894,307.10885,97.49797,297.7912,94.53989,309.2048,98.16337,4.902,4.574,0.655,49.795,62.462,24.461,46.665,54.92,57.726,108.131,91.599,75.067,10.397
002594.SZ,20241015,298.0,305.5,308.38,298.0,307.0,-9.0,-2.9316,122149.02,3695577.34,1.0376,316.9868,100.63392,309.2048,98.16337,319.97509,101.58262,309.2048,98.16337,318.5432,101.12804,5.374,4.492,1.763,60.949,68.796,45.255,53.361,59.354,60.719,107.847,90.943,74.039,46.097
