trade_date,indiv_d_ts_code,indiv_d_trade_date,indiv_d_pre_close,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount,indiv_adj_d_adj_factor,indiv_ind_ts_code,indiv_ind_close,indiv_ind_open,indiv_ind_high,indiv_ind_low,indiv_ind_pre_close,indiv_ind_change,indiv_ind_pct_chg,indiv_ind_vol,indiv_ind_amount,indiv_din_total_mv,indiv_din_float_mv,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_close,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_asi_bfq,indiv_techin_asit_bfq,indiv_techin_atr_bfq,indiv_techin_bbi_bfq,indiv_techin_bias1_bfq,indiv_techin_bias2_bfq,indiv_techin_bias3_bfq,indiv_techin_boll_lower_bfq,indiv_techin_boll_mid_bfq,indiv_techin_boll_upper_bfq,indiv_techin_brar_ar_bfq,indiv_techin_brar_br_bfq,indiv_techin_cci_bfq,indiv_techin_cr_bfq,indiv_techin_dfma_dif_bfq,indiv_techin_dfma_difma_bfq,indiv_techin_dmi_adx_bfq,indiv_techin_dmi_adxr_bfq,indiv_techin_dmi_mdi_bfq,indiv_techin_dmi_pdi_bfq,indiv_techin_downdays,indiv_techin_updays,indiv_techin_dpo_bfq,indiv_techin_madpo_bfq,indiv_techin_ema_bfq_10,indiv_techin_ema_bfq_20,indiv_techin_ema_bfq_250,indiv_techin_ema_bfq_30,indiv_techin_ema_bfq_5,indiv_techin_ema_bfq_60,indiv_techin_ema_bfq_90,indiv_techin_emv_bfq,indiv_techin_maemv_bfq,indiv_techin_expma_12_bfq,indiv_techin_expma_50_bfq,indiv_techin_kdj_bfq,indiv_techin_kdj_d_bfq,indiv_techin_kdj_k_bfq,indiv_techin_ktn_down_bfq,indiv_techin_ktn_mid_bfq,indiv_techin_ktn_upper_bfq,indiv_techin_lowdays,indiv_techin_topdays,indiv_techin_ma_bfq_10,indiv_techin_ma_bfq_20,indiv_techin_ma_bfq_250,indiv_techin_ma_bfq_30,indiv_techin_ma_bfq_5,indiv_techin_ma_bfq_60,indiv_techin_ma_bfq_90,indiv_techin_macd_bfq,indiv_techin_macd_dea_bfq,indiv_techin_macd_dif_bfq,indiv_techin_mass_bfq,indiv_techin_ma_mass_bfq,indiv_techin_mfi_bfq,indiv_techin_mtm_bfq,indiv_techin_mtmma_bfq,indiv_techin_obv_bfq,indiv_techin_psy_bfq,indiv_techin_psyma_bfq,indiv_techin_roc_bfq,indiv_techin_maroc_bfq,indiv_techin_rsi_bfq_12,indiv_techin_rsi_bfq_24,indiv_techin_rsi_bfq_6,indiv_techin_taq_down_bfq,indiv_techin_taq_mid_bfq,indiv_techin_taq_up_bfq,indiv_techin_trix_bfq,indiv_techin_trma_bfq,indiv_techin_vr_bfq,indiv_techin_wr_bfq,indiv_techin_wr1_bfq,indiv_techin_xsii_td1_bfq,indiv_techin_xsii_td2_bfq,indiv_techin_xsii_td3_bfq,indiv_techin_xsii_td4_bfq,macro_shibor_on,macro_shibor_1w,macro_shibor_2w,macro_shibor_1m,macro_shibor_3m,macro_shibor_6m,macro_shibor_9m,macro_shibor_1y,macro_gdp_gdp,macro_gdp_gdp_yoy,macro_gdp_pi,macro_gdp_pi_yoy,macro_gdp_si,macro_gdp_si_yoy,macro_gdp_ti,macro_gdp_ti_yoy,macro_cpi_nt_val,macro_cpi_nt_yoy,macro_cpi_nt_mom,macro_cpi_nt_accu,macro_cpi_town_val,macro_cpi_town_yoy,macro_cpi_town_mom,macro_cpi_town_accu,macro_cpi_cnt_val,macro_cpi_cnt_yoy,macro_cpi_cnt_mom,macro_cpi_cnt_accu,macro_ppi_ppi_yoy,macro_ppi_ppi_mp_yoy,macro_ppi_ppi_mp_qm_yoy,macro_ppi_ppi_mp_rm_yoy,macro_ppi_ppi_mp_p_yoy,macro_ppi_ppi_cg_yoy,macro_ppi_ppi_cg_f_yoy,macro_ppi_ppi_cg_c_yoy,macro_ppi_ppi_cg_adu_yoy,macro_ppi_ppi_cg_dcg_yoy,macro_ppi_ppi_mom,macro_ppi_ppi_mp_mom,macro_ppi_ppi_mp_qm_mom,macro_ppi_ppi_mp_rm_mom,macro_ppi_ppi_mp_p_mom,macro_ppi_ppi_cg_mom,macro_ppi_ppi_cg_f_mom,macro_ppi_ppi_cg_c_mom,macro_ppi_ppi_cg_adu_mom,macro_ppi_ppi_cg_dcg_mom,macro_ppi_ppi_accu,macro_ppi_ppi_mp_accu,macro_ppi_ppi_mp_qm_accu,macro_ppi_ppi_mp_rm_accu,macro_ppi_ppi_mp_p_accu,macro_ppi_ppi_cg_accu,macro_ppi_ppi_cg_f_accu,macro_ppi_ppi_cg_c_accu,macro_ppi_ppi_cg_adu_accu,macro_ppi_ppi_cg_dcg_accu,macro_m_m0,macro_m_m0_yoy,macro_m_m0_mom,macro_m_m1,macro_m_m1_yoy,macro_m_m1_mom,macro_m_m2,macro_m_m2_yoy,macro_m_m2_mom,macro_sf_inc_month,macro_sf_inc_cumval,macro_sf_stk_endval,macro_ust_y5,macro_ust_y7,macro_ust_y10,macro_ust_y20,macro_ust_y30,macro_im_spx_macro_im_ts_code,macro_im_spx_macro_im_open,macro_im_spx_macro_im_close,macro_im_spx_macro_im_high,macro_im_spx_macro_im_low,macro_im_spx_macro_im_pre_close,macro_im_spx_macro_im_change,macro_im_spx_macro_im_pct_chg,macro_im_spx_macro_im_swing,macro_im_spx_macro_im_vol,macro_im_hsi_macro_im_ts_code,macro_im_hsi_macro_im_open,macro_im_hsi_macro_im_close,macro_im_hsi_macro_im_high,macro_im_hsi_macro_im_low,macro_im_hsi_macro_im_pre_close,macro_im_hsi_macro_im_change,macro_im_hsi_macro_im_pct_chg,macro_im_hsi_macro_im_swing,macro_im_hsi_macro_im_vol
2025-06-16,510300.SH,20250616,3.98,3.974,3.994,3.971,3.99,0.01,0.2513,6493267.44,2586770.171,1.208,000300.SH,3873.7951,3853.6193,3876.1704,3853.6193,3864.1822,9.6129,0.2488,137341835.0,246860982.863,58488153210855.0,43258789963833.0,4248382382094.0,3284675126094.0,1119425478042.0,0.42,1.23,12.88,12.78,1.34,3853.6193,3876.1704,3853.6193,3873.7951,3864.1822,9.6129,0.2488,137341835.0,246860982.86,263.69586,731.45842,30.44445,3875.01378,-0.141,0.084,-0.145,3829.221,3873.516,3917.811,126.55746,113.68274,9.59065,93.1259,45.29331,32.58272,13.18654,12.28678,13.40009,16.85087,0.0,1.0,5.8619,19.36171,3874.46031,3869.46741,3787.3092,3864.63442,3875.85124,3860.59988,3855.653,-0.01188,-0.07027,3873.67004,3861.14994,43.52482,56.36172,52.08276,3808.79396,3869.34106,3929.88816,0.0,1.0,3874.78082,3873.51581,3735.37394,3870.21574,3878.05338,3848.38896,3872.32542,-1.881,8.308,7.367,25.38413,25.26087,49.50134,37.5585,4.54212,4770034.67467,58.333,48.611,0.97905,0.12375,51.645,51.433,49.817,3829.2542,3880.4028,3931.5514,0.03114,0.07038,94.54249,47.934,61.846,3955.25059,3800.14272,4116.99171,3578.3199,1.388,1.51,1.543,1.621,1.636,1.655,1.67,1.68,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.72,1.95,2.16,2.5,2.67,SPX,6004.0,6033.11,6050.83,6004.0,5976.97,56.14,0.94,0.78,2870307.0,HSI,23791.79,24060.99,24125.05,23718.72,23892.56,168.43,0.7,1.7,3825923.0
2025-06-17,510300.SH,20250617,3.99,3.991,3.997,3.974,3.989,-0.001,-0.0251,4828913.0,1925078.391,1.208,000300.SH,3870.3786,3875.1768,3880.4156,3860.409,3873.7951,-3.4165,-0.0882,122342526.0,220399818.949,58502048877201.0,43282923452220.0,4248379742878.0,3284675174447.0,1119405819182.0,0.37,1.09,12.88,12.78,1.34,3875.1768,3880.4156,3860.409,3870.3786,3873.7951,-3.4165,-0.0882,122342526.0,220399818.95,219.99394,744.52737,30.31899,3872.73465,-0.165,-0.03,-0.205,3828.895,3873.177,3917.46,125.6482,116.0613,15.43981,101.88401,47.47601,34.35621,15.17775,12.76445,10.25571,18.33439,1.0,0.0,-1.62672,13.54062,3873.71818,3869.55419,3787.9711,3865.00501,3874.02703,3860.92049,3855.97664,0.03089,-0.05287,3873.16366,3861.51184,31.19779,52.76687,45.57718,3811.00859,3869.44201,3927.87543,1.0,0.0,3876.61741,3873.17748,3736.39277,3873.54268,3879.03606,3846.09989,3872.91762,-2.798,7.958,6.559,25.3525,25.34062,55.69302,11.6788,11.67772,4757800.42207,50.0,50.0,0.30266,0.30669,50.693,51.031,47.72,3829.2542,3880.4028,3931.5514,0.0289,0.06732,94.37605,67.434,67.434,3955.38971,3800.27638,4117.00917,3578.33507,1.369,1.508,1.571,1.621,1.634,1.653,1.67,1.679,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.64,1.86,2.08,2.42,2.59,SPX,6012.15,5982.72,6023.25,5974.8,6033.11,-50.39,-0.84,0.8,2830518.0,HSI,24107.34,23980.3,24131.44,23880.67,24060.99,-80.69,-0.34,1.04,3374247.0
2025-06-18,510300.SH,20250618,3.901,3.903,3.91,3.882,3.904,0.003,0.0769,4808034.1,1874167.101,1.235,000300.SH,3874.9708,3871.6502,3881.346,3854.6575,3870.3786,4.5922,0.1186,127528621.0,230553858.264,58657129147095.0,43373831308968.0,4248379742878.0,3284675174447.0,1119405819182.0,0.39,1.14,12.91,12.82,1.34,3871.6502,3881.346,3854.6575,3874.9708,3870.3786,4.5922,0.1186,127528621.0,230553858.26,-466.51629,653.60429,29.93699,3874.46349,-0.087,0.014,-0.014,3829.225,3872.017,3914.81,118.33828,103.2263,3.99451,89.38818,48.2871,36.22223,17.06093,13.89202,11.15339,17.85492,0.0,1.0,-0.04454,11.8902,3873.94593,3870.07005,3788.66433,3865.64796,3874.34162,3861.38116,3856.39409,0.03735,-0.03669,3873.44168,3862.03965,31.71257,49.75912,43.7436,3810.5238,3869.52608,3928.52836,0.0,3.0,3877.2402,3872.01749,3737.51348,3875.75696,3875.10518,3843.8466,3873.80524,-2.785,7.61,6.217,25.32023,25.37749,54.49378,34.7385,25.53412,4770553.28417,58.333,52.778,0.90459,0.66356,51.99,51.562,51.045,3829.2542,3880.4028,3931.5514,0.02677,0.06363,92.83764,59.924,63.182,3951.02472,3796.08258,4117.01318,3578.33856,1.366,1.505,1.655,1.62,1.63,1.647,1.666,1.676,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.62,1.86,2.07,2.42,2.6,SPX,5987.93,5980.87,6018.25,5971.89,5982.72,-1.85,-0.03,0.77,2941500.0,HSI,23859.55,23710.69,23880.24,23631.48,23980.3,-269.61,-1.12,1.04,3264301.0
2025-06-19,510300.SH,20250619,3.904,3.898,3.899,3.863,3.873,-0.031,-0.7941,6007885.72,2331339.243,1.235,000300.SH,3843.0912,3870.049,3872.9425,3834.9512,3874.9708,-31.8796,-0.8227,130280658.0,234840180.806,58574623414100.0,43107205936724.0,4290584452739.0,3284675174457.0,1119390890226.0,0.4,1.16,12.9,12.8,1.33,3870.049,3872.9425,3834.9512,3843.0912,3874.9708,-31.8796,-0.8227,130280658.0,234840180.81,-1237.63266,445.55239,30.4148,3868.6556,-0.689,-0.79,-0.768,3828.967,3868.353,3907.739,115.87356,88.29675,-125.90915,72.41842,45.20889,37.97381,16.38021,14.59306,15.81283,12.99548,1.0,0.0,-34.22058,0.14244,3868.33598,3867.50064,3789.09801,3864.19269,3863.92481,3860.78149,3856.10172,-0.01842,-0.03459,3868.77238,3861.29657,9.95886,44.07336,32.70186,3805.06402,3867.69772,3930.33142,12.0,0.0,3873.79375,3868.35302,3738.51686,3876.1391,3865.28358,3841.64826,3873.80813,-6.839,6.755,3.335,25.15459,25.34403,47.99101,-8.9215,21.98868,4757525.21837,50.0,52.778,-0.23161,0.57194,43.355,47.81,33.368,3829.2542,3880.4028,3931.5514,0.02176,0.05921,77.99639,89.382,87.494,3942.82663,3788.20598,4116.98803,3578.3167,1.367,1.524,1.658,1.621,1.63,1.644,1.661,1.671,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.62,1.86,2.07,2.42,2.6,SPX,5987.93,5980.87,6018.25,5971.89,5982.72,-1.85,-0.03,0.77,2941500.0,HSI,23620.02,23237.74,23653.55,23185.58,23710.69,-472.95,-1.99,1.97,3871863.0
2025-06-20,510300.SH,20250620,3.873,3.872,3.888,3.871,3.878,0.005,0.1291,4230441.4,1641824.026,1.235,000300.SH,3846.6443,3839.7833,3856.4799,3839.7833,3843.0912,3.5531,0.0925,118151020.0,213522822.875,58705332883756.0,43175095624563.0,4290716715037.0,3284822103563.0,1119490548247.0,0.36,1.06,12.92,12.83,1.34,3839.7833,3856.4799,3839.7833,3846.6443,3843.0912,3.5531,0.0925,118151020.0,213522822.88,-2102.35757,148.43387,30.25315,3863.47898,-0.402,-0.651,-0.631,3830.553,3864.992,3899.431,103.87099,77.2394,-151.91419,72.08223,37.33084,39.25497,15.3945,13.98198,15.76666,13.4034,0.0,1.0,-31.72187,-10.37417,3864.39204,3865.51432,3789.55655,3863.06053,3858.16464,3860.31797,3855.89386,-0.01379,-0.03485,3865.36806,3860.72197,3.96875,38.34413,26.88567,3803.82777,3865.78707,3927.74637,0.0,1.0,3871.05977,3864.99198,3739.60698,3875.9307,3861.776,3840.51407,3873.29637,-8.691,5.669,1.323,24.94242,25.26098,47.82009,-22.0986,12.95683,4769340.32037,50.0,52.778,-0.57121,0.33817,44.476,48.248,36.317,3829.2542,3880.4028,3931.5514,0.01557,0.05409,75.01548,84.747,78.43,3938.65527,3784.1982,4116.98311,3578.31243,1.368,1.529,1.719,1.62,1.629,1.639,1.659,1.667,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.59,1.83,2.05,2.41,2.59,SPX,5999.67,5967.84,6018.2,5952.56,5980.87,-13.03,-0.22,1.1,5166023.0,HSI,23291.4,23530.48,23538.63,23291.4,23237.74,292.74,1.26,1.06,4801510.0
2025-06-23,510300.SH,20250623,3.878,3.869,3.902,3.862,3.891,0.013,0.3352,7492447.14,2908735.828,1.235,000300.SH,3857.9016,3831.1703,3867.5896,3827.0829,3846.6443,11.2573,0.2927,133800892.0,232482215.85,59050207579457.0,43334542073381.0,4311650692491.0,3284822923036.0,1120308411113.0,0.41,1.19,13.0,12.9,1.34,3831.1703,3867.5896,3827.0829,3857.9016,3846.6443,11.2573,0.2927,133800892.0,232482215.85,-1733.80676,-141.73076,29.81462,3861.08073,-0.084,-0.318,-0.319,3830.152,3863.773,3897.395,121.37539,85.6134,-132.3154,74.77717,30.45356,39.71947,16.99633,14.82813,18.44272,11.9581,0.0,2.0,-22.41903,-14.02847,3863.21196,3864.7893,3790.10113,3862.7277,3858.07696,3860.23875,3855.93799,-0.02207,-0.02847,3864.21937,3860.61137,19.0543,35.58844,30.07706,3798.83661,3864.36525,3929.89389,0.0,2.0,3868.32534,3863.77335,3740.86708,3876.3222,3858.5973,3839.23162,3872.81681,-8.062,4.661,0.63,24.71931,25.14553,47.8888,-19.6541,5.55027,4782720.40957,50.0,52.778,-0.50687,0.1461,48.032,49.645,45.491,3827.0829,3869.3468,3911.6107,0.01007,0.04858,89.23421,63.54,43.205,3935.24316,3780.91989,4117.01479,3578.33996,1.367,1.497,1.713,1.62,1.629,1.639,1.657,1.666,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.58,1.81,2.04,2.41,2.59,SPX,5969.67,6025.17,6028.77,5943.23,5967.84,57.33,0.96,1.43,3240747.0,HSI,23335.51,23689.13,23689.13,23272.75,23530.48,158.65,0.67,1.77,3225940.0
2025-06-24,510300.SH,20250624,3.891,3.896,3.95,3.896,3.936,0.045,1.1565,12245548.8,4815432.117,1.235,000300.SH,3904.0342,3862.3876,3914.1579,3862.3876,3857.9016,46.1326,1.1958,163656188.0,294228720.613,59615746325909.0,43795588245979.0,4312159398523.0,3285006212168.0,1120473553565.0,0.5,1.46,13.12,13.03,1.35,3862.3876,3914.1579,3862.3876,3904.0342,3857.9016,46.1326,1.1958,163656188.0,294228720.61,-202.43661,-263.72115,30.8525,3868.59442,0.979,0.809,0.866,3828.12,3865.97,3903.82,145.04516,107.10032,130.15191,108.79832,29.96566,39.94795,15.82468,14.50561,17.10988,18.67636,0.0,3.0,24.97079,-10.84366,3870.63419,3868.52691,3791.00896,3865.39263,3873.39604,3861.67467,3856.99505,0.06022,-0.01294,3870.34473,3862.31422,68.07029,40.22871,49.50924,3799.76082,3867.14252,3934.52422,0.0,21.0,3872.18224,3865.96973,3742.30673,3876.76969,3865.32842,3838.76061,3873.04902,-1.443,4.48,3.759,24.61299,25.01701,49.20453,30.0501,4.29887,4799086.02837,58.333,52.778,0.77569,0.11221,59.598,54.856,68.093,3827.0829,3870.6204,3914.1579,0.00964,0.0432,106.59691,11.626,11.626,3940.49779,3785.96847,4117.4856,3578.74916,1.37,1.629,1.697,1.62,1.629,1.639,1.655,1.662,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.56,1.79,2.01,2.38,2.57,SPX,6061.21,6092.18,6101.76,6059.25,6025.17,67.01,1.11,0.71,3266927.0,HSI,23832.73,24177.07,24229.21,23832.73,23689.13,487.94,2.06,1.67,3995666.0
2025-06-25,510300.SH,20250625,3.936,3.939,4.003,3.935,4.001,0.065,1.6514,17241161.22,6841352.725,1.235,000300.SH,3960.0662,3907.0682,3963.0371,3902.1771,3904.0342,56.032,1.4352,187213671.0,361727254.624,60283156811172.0,44276565861193.0,4312838608944.0,3285006559332.0,1120332193696.0,0.57,1.67,13.27,13.17,1.37,3907.0682,3963.0371,3902.1771,3960.0662,3904.0342,56.032,1.4352,187213671.0,361727254.62,1180.55713,-276.66073,32.36632,3884.85035,2.034,2.091,2.266,3817.997,3872.003,3926.009,167.48372,129.02674,260.94081,146.82924,32.01074,39.77918,15.12535,15.15155,15.74114,25.71618,0.0,4.0,81.08445,2.94154,3886.89455,3877.24494,3792.35603,3871.50061,3902.28609,3864.90062,3859.26035,0.16055,0.01462,3884.14803,3866.14764,99.45425,48.6895,65.61108,3803.92436,3874.24896,3944.57356,0.0,63.0,3878.72634,3872.00319,3744.04247,3878.89662,3882.3475,3839.4391,3873.49574,9.852,5.712,10.638,24.69648,24.90767,50.95259,74.8203,14.82245,4817807.39547,58.333,54.167,1.92575,0.38273,68.799,60.09,80.113,3827.0829,3895.06,3963.0371,0.01756,0.03866,126.72577,2.185,2.185,3955.76727,3800.63914,4119.7852,3580.74788,1.371,1.671,1.722,1.622,1.63,1.639,1.652,1.659,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.55,1.78,2.01,2.38,2.56,SPX,6104.23,6092.16,6108.51,6080.09,6092.18,-0.02,0.0,0.47,2877947.0,HSI,24327.82,24474.67,24533.39,24287.86,24177.07,297.6,1.23,1.02,3724327.0
2025-06-26,510300.SH,20250626,4.001,3.995,4.004,3.985,3.986,-0.015,-0.3749,9379678.72,3745893.284,1.235,000300.SH,3946.0195,3953.1603,3964.482,3945.2589,3960.0662,-14.0467,-0.3547,165316263.0,328102847.496,60252724186088.0,44185659449213.0,4324416922176.0,3284995468591.0,1117135146870.0,0.5,1.48,13.27,13.16,1.37,3953.1603,3964.482,3945.2589,3946.0195,3960.0662,-14.0467,-0.3547,165316263.0,328102847.5,1016.7917,-274.36543,32.53859,3898.20437,1.363,1.553,1.868,3817.194,3877.492,3937.791,158.57289,116.28854,205.4072,161.87154,33.48271,39.11756,14.97224,16.01658,15.76849,24.75883,1.0,0.0,69.58833,14.54702,3897.64454,3883.7949,3793.58044,3876.30828,3916.8639,3867.56025,3861.16714,0.17102,0.04376,3893.66672,3869.27987,104.46903,56.658,72.59501,3813.4084,3881.64622,3949.88404,1.0,0.0,3884.10837,3877.49234,3745.66042,3878.99024,3902.93316,3839.6659,3873.94996,14.518,7.527,14.785,24.79271,24.81975,52.34844,80.5543,22.45842,4801275.76917,58.333,54.167,2.08395,0.57928,64.766,58.321,71.958,3827.0829,3895.78245,3964.482,0.02863,0.0353,107.29276,13.437,13.437,3976.56016,3820.61663,4121.71284,3582.42331,1.37,1.67,1.736,1.622,1.63,1.64,1.65,1.658,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.5,1.75,1.98,2.36,2.55,SPX,6112.09,6141.02,6146.52,6107.27,6092.16,48.86,0.8,0.64,3030187.0,HSI,24345.29,24325.4,24411.48,24235.54,24474.67,-149.27,-0.61,0.72,3258467.0
2025-06-27,510300.SH,20250627,3.986,3.99,4.013,3.958,3.963,-0.023,-0.577,10696913.83,4258505.726,1.235,000300.SH,3921.7578,3949.7879,3969.2626,3918.2041,3946.0195,-24.2617,-0.6148,194557913.0,343468229.814,59603390057231.0,43752045137503.0,4324397218958.0,3284996398743.0,1116567177372.0,0.59,1.74,13.12,13.02,1.36,3949.7879,3969.2626,3918.2041,3921.7578,3946.0195,-24.2617,-0.6148,194557913.0,343468229.81,124.73674,-293.69745,33.17485,3904.3126,0.402,0.87,1.199,3818.056,3880.645,3943.235,141.28248,106.69962,125.16842,142.72069,35.98796,38.54968,14.21715,15.29868,20.15198,22.38482,2.0,0.0,47.47748,28.16336,3902.02877,3887.41041,3794.60177,3879.2405,3918.4952,3869.33722,3862.49881,0.14428,0.06111,3897.98843,3871.33782,89.17239,61.30292,70.59274,3816.08824,3886.86164,3957.63504,2.0,0.0,3889.86593,3880.64524,3747.20265,3879.47553,3917.95586,3839.77576,3873.75828,13.447,9.207,15.931,24.96486,24.78813,44.25485,27.1326,28.46743,4781819.97787,50.0,54.167,0.69667,0.734,58.322,55.383,59.422,3827.0829,3898.17275,3969.2626,0.03852,0.03303,89.71669,33.412,33.412,3993.97312,3837.34672,4122.71396,3583.29344,1.371,1.668,1.755,1.62,1.63,1.64,1.65,1.656,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.2,-0.1,100.0,0.0,-0.2,100.0,99.6,-0.4,-0.2,99.7,-3.3,-4.0,-11.9,-5.4,-2.8,-1.4,-1.4,0.0,0.6,-3.3,-0.4,-0.6,-2.5,-0.9,-0.3,0.0,-0.1,0.2,0.1,0.1,-2.6,-3.0,-8.2,-3.0,-2.6,-1.4,-1.5,-0.1,0.7,-3.1,131300.0,12.1,-0.07,1089100.0,2.3,-0.21,3257800.0,7.9,0.19,22899.0,186336.0,426.16,1.52,1.77,2.0,2.38,2.57,SPX,6150.7,6173.07,6187.68,6132.35,6141.02,32.05,0.52,0.9,4593036.0,HSI,24451.19,24284.15,24471.53,24194.85,24325.4,-41.25,-0.17,1.14,4341564.0
